date,observed,trend,seasonal,resid
2022-01-10,0.6062420959388403,0.6022606503649747,0.0012048187606658292,0.002776626813199765
2022-01-11,0.6106573848481702,0.6061976340506201,0.0009010166223757746,0.003558734175174347
2022-01-12,0.6150726737575003,0.6100849671027404,0.001042245518860572,0.003945461135899322
2022-01-13,0.6194879626668304,0.6139279649845961,0.0006871261118034946,0.004872871570430757
2022-01-14,0.6239032515761603,0.6177568216833151,0.0003312446342404277,0.005815185258604767
2022-01-15,0.6283185404854903,0.6216017311860251,1.2689953574643401e-05,0.006704119345890522
2022-01-16,0.6327338293948204,0.625462693492726,-0.00030769837229965716,0.00757883427439404
2022-01-17,0.6371491183041504,0.6293397086034179,-0.0005905568550709969,0.008399966555803514
2022-01-18,0.6415644072134804,0.6332327765181012,-0.0008752489830508647,0.009206879678430098
2022-01-19,0.6459796961228104,0.6371418972367751,-0.00097921191467102,0.009817010800706329
2022-01-20,0.6503949850321404,0.64106707075944,-0.0010850084914996794,0.01041292276420009
2022-01-21,0.6529470424137952,0.6450082970860961,-0.001325726679799326,0.00926447200749844
2022-01-22,0.6554990997954498,0.6489655762167432,-0.0015682785133074968,0.00810180209201412
2022-01-23,0.6580511571771046,0.6529389081513811,-0.001452612209149054,0.006564861234872546
2022-01-24,0.6606032145587593,0.6569282928900102,-0.0013387795501990877,0.0050137012189481415
2022-01-25,0.663155271940414,0.6609337304326303,-0.0013465411563680033,0.0035680826641517564
2022-01-26,0.6657073293220688,0.6649552207792413,-0.0013550876823151684,0.002107196225142647
2022-01-27,0.6682593867037234,0.6689927639298434,-0.0008588650522543809,0.00012548782613438982
2022-01-28,0.6708114440853782,0.6730482749529635,-0.0011505387989656144,-0.00108629206861969
2022-01-29,0.6733635014670329,0.6771236689171287,-0.0013772833511390779,-0.002382884098956697
2022-01-30,0.6759155588486876,0.6811571674109207,-0.0015980114903915315,-0.0036435970718415706
2022-01-31,0.6784676162303424,0.685086992022921,-0.0015712861703004134,-0.005048089622278239
2022-02-01,0.6810196736119971,0.6889131427531296,-0.0015385444372882262,-0.006354924703844311
2022-02-02,0.6835717309936518,0.6926356196015464,-0.0012529182142518832,-0.00781097039364276
2022-02-03,0.6861237883753065,0.6962544225681717,-0.000961275578294471,-0.009169358614570725
2022-02-04,0.6886758457569612,0.6997695516530053,-0.00069621803741394,-0.010397487858630141
2022-02-05,0.6912279031386159,0.703181006856047,-0.0004251440836123177,-0.011527959633818762
2022-02-06,0.6965578073360252,0.7064887881772969,-5.487647696104582e-05,-0.009876104364310596
2022-02-07,0.7018877115334344,0.7096928956167552,0.00032140754261125433,-0.008126591625932014
2022-02-08,0.7072176157308437,0.7127933291744217,0.0004141657921284947,-0.005989879235706485
2022-02-09,0.7125475199282529,0.7157900888502967,0.0005129404545667338,-0.00375550937661051
2022-02-10,0.7178774241256622,0.7186831746443799,0.00029021865661899644,-0.0010959691753366703
2022-02-11,0.7232073283230716,0.7214725865566715,7.167174766898397e-05,0.0016630700187311102
2022-02-12,0.7285372325204807,0.7241583245871712,0.00013209633186978987,0.004246811601439738
2022-02-13,0.7338671367178901,0.7267606412524843,0.00019296932037764022,0.006913526145028119
2022-02-14,0.7391970409152994,0.7292997890692162,0.00038931645988332176,0.009507935386199822
2022-02-15,0.7445269451127086,0.731780994482204,0.0005842270429285968,0.012161723587575947
2022-02-16,0.7498568493101179,0.7342094839362855,0.0009929368430819732,0.014654428530750404
2022-02-17,0.7551867535075272,0.7365852574314606,0.00140021008677501,0.017201285989291527
2022-02-18,0.7605166577049364,0.7389083149677292,0.0016895138843296435,0.019918828852877487
2022-02-19,0.7658465619023457,0.7411786565450915,0.001977381125423956,0.022690524231830204
2022-02-20,0.7711764660997549,0.7433962821635473,0.0022520660564250236,0.0255281178797826
2022-02-21,0.7765063702971642,0.7455611918230969,0.0025253144309656888,0.028419864043101616
2022-02-22,0.7761526606440753,0.74767338552374,0.0022427833860008675,0.026236491734334455
2022-02-23,0.7757989509909863,0.7497328632654765,0.0019588157845756467,0.024107271940934132
2022-02-24,0.7754452413378974,0.7517396250483069,0.001582535550850893,0.022123080738739555
2022-02-25,0.7750915316848085,0.7536936708722306,0.0012048187606658292,0.020193042051912056
2022-02-26,0.7747378220317195,0.7555950007372482,0.0009010166223757746,0.01824180467209554
2022-02-27,0.7743841123786306,0.7574436146433592,0.001042245518860572,0.015898252216410825
2022-02-28,0.7740304027255417,0.7592395125905638,0.0006871261118034946,0.014103764023174424
2022-03-01,0.7736766930724527,0.7609525005917342,0.0003312446342404277,0.012392947846478005
2022-03-02,0.7733229834193638,0.7625523846597427,1.2689953574643401e-05,0.01075790880604641
2022-03-03,0.7729692737662749,0.7640463218652702,-0.00030769837229965716,0.009230650273304329
